model,mod,M,MEquiv,r,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v1616,v1717,v1818,v1919,v2020,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v1516,v1617,v1718,v1819,v1920,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,v1416,v1517,v1618,v1719,v1820,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,k01,k02,k03,k04,k05,k06,k07,k08,k09,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,o01,o02,o03,o04,o05,o06,o07,o08,o09,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20
Block PF,block,32000,400,5,20,2,2019-01-24T09:06:14.458,5,4.55589227339244,27.043615993,0,,34440.61238368144,34453.742602443635,0.13574151304001789,-13.265960275237688,3.922810104311469,0.4402572868186512,0.10348781168559018,-3.5503720023146683,-4.289751767398001,3.483955993385605,1.340510060113088,2.714097973232272,-0.1293868955662243,2.8847223930071175,1.9026721044446582,0.07333843296221065,-5.54564863411186,-0.6333179760806696,-0.9881501300949648,-2.9482129272373956,6.2446848688358605,-1.2632940727777497,-4.390949166340499,-2.7018289459299614,0.004116791423836952,0.0018419997169135105,0.003073378820886977,0.004257776311873076,0.00030967452240057144,0.0006586059959038636,0.0002584873408884588,0.00017872955009366425,0.0018588862004707662,0.0008084593776336309,0.024186154496272733,0.04059622138751858,0.02311142206778049,0.013438590606315555,0.0012771212290509529,0.024825210664919398,0.00028781066339289156,0.02458001181683076,0.017899731845360277,0.002081420265650746,0.0025888878318929298,-0.0023533099709390952,0.003500120507667286,-0.0010734649513624087,0.0,0.00015753844787966202,0.00017625311781577156,9.61368655961031e-5,0.0011332423435735175,0.0,-0.029095187010669758,0.01543799859677508,-0.013979199003486941,-0.0011316451816613718,0.0,-0.0008002554943779241,0.0011859684719040388,-0.019506736611256403,-0.0035622311021078854,-0.003446293184460728,-0.0026230875463521515,-0.0008540205867528464,0.0,0.0,0.00022712798809953262,-0.00021599160674869711,0.00019551454019569976,0.0,0.0,-0.0038694130362308976,-0.02137644132458512,0.0042331248068572195,0.0,0.0,-0.024239382983210597,-0.0002568898440514882,0.005999446979459875,0.26943347308368326,5.702913819267975,2.5373070522661925,-1.1495296731545321,2.5557471064434454,11.84966767208375,0.1939002054215482,0.9938734535134623,4.437245127049086,4.750775974058701,-1.6428272097451817,-1.7365020254356123,0.969223332317733,7.598507452544194,6.007190071524514,-3.9255094223520084,3.34597977033515,7.093307485311117,7.200252394309322,-0.4149511246852163,-2.328321850903891,1.7051779358871213,2.6523309001647606,3.63608616825681,4.488353369561773,-0.5706339103330254,1.6718700279403524,0.9364002601628099,1.1423288135015284,-1.3842428196530578,3.9956443481830357,7.231327646600036,3.6981272757529244,1.0679517226895339,0.6821556850605826,4.902449646762301,4.105274790346445,0.3754003333136735,3.3695286743477935,4.55589227339244,-2.251650048037428,1.692664276153206,2.579203760062557,2.839146890608645,5.38103558219113,-0.5753191790759226,2.5814186053133383,0.8133715352363413,0.8506278283832513,-1.3972586148116122,4.930188049609754,10.507751402705033,4.062637420518073,1.0027977539689472,1.7563595331970627,5.022684043379436,4.155399941609646,0.33650060354933,3.089402822487416,4.86876883567569
Block PF,block,32000,400,5,20,2,2019-01-24T09:06:14.458,6,1.5351257323667282,29.106676433,0,,8562.6302670961,8572.993904175983,1.1246286392742961,-11.48826571915885,-2.17372782936097,-4.073173616125951,4.530176500815076,-3.798974916077122,-7.91712962911037,-8.274836151282997,-0.2633845802142232,1.1488531109304998,0.36434219744140783,-4.1671718507579785,-0.6127931332195515,5.573485392101477,6.390408452333778,-5.374465644503843,-5.328608748840178,1.2277257262073467,-2.6231511870069006,2.366817918416851,-1.2167248131254915,-3.1088677552461306,0.014072592342200119,0.0011643356639113023,0.06236631338651096,0.051601899473304506,0.06322211611148174,0.00012070389654616371,0.0005950088334797753,6.631965442721752e-5,7.317088438032126e-6,0.00010031225203993457,0.00045642492863448743,0.02041712956095873,0.008420791913272269,0.0005893181444213348,0.003382082565502279,0.0031275949182451414,0.07798782436934755,0.012424325413669803,0.024964278986418332,0.17492958436367956,0.0023140495023710275,-0.004194671105078817,-0.029881709186690017,-0.03935612803160014,0.0,8.16622757687973e-5,7.241058249141962e-5,-7.805611424346395e-6,1.0874903800401308e-5,0.0,-0.00024977517506712246,-0.007791847736039302,-0.00032841720601486235,2.706476315818259e-5,0.0,-0.012203450167291185,0.029076803710270552,-0.014778457566795753,-0.0537857248160653,-0.02036068655185208,-0.0011523149346891008,0.061352334165335004,0.0,0.0,4.9165370238225875e-5,-4.708512211852437e-5,-6.218212841490666e-5,0.0,0.0,-0.0007194912598677778,-0.0003389022730203856,0.0017463179993972937,0.0,0.0,-0.0037803057052776226,-0.03823355558016128,0.04009714437756382,2.335609780664275,-0.8363806691299004,-1.9725178079853172,2.4722391284203633,-0.7130905124455569,3.766870781755033,8.494030502112222,2.565709798811576,6.610231538209782,6.963462480454107,-0.3829890614860835,4.836378497376435,2.117195274231105,-2.597375812426653,1.4459276936099128,5.193667025430497,5.993554011931187,-1.5123603442299711,4.576911257114604,8.397419089414733,0.37618417175471935,5.8943150982015196,4.0421688933057105,3.0802476822513056,2.58234150849663,11.562753113551077,2.2881448323951994,0.7198257193466824,4.923729043206231,4.998457377675153,-1.6699817177840808,-3.380281576072238,0.98340060862726,7.882074967726179,3.2572558247785155,-3.5733144835536486,3.0579402965729416,6.963005948011915,7.5573378294171505,1.5351257323667282,0.40741445232939066,5.915182137707129,3.5221983030628587,3.3286179163436307,2.3262506107730987,11.602047836126722,4.941234901910111,0.7268815018298107,5.059276190329648,4.988723213487275,-1.777916219166732,-4.039380674171463,0.9936705281485785,7.8835486636497825,4.4444660748212,-3.5500790970451455,3.062149914251039,6.978105331465745,7.675267569359282,1.7442186875903234
Block PF,block,32000,400,5,20,2,2019-01-24T09:06:14.458,7,10.160916804289627,29.130976057,0,,186096.12281261713,186106.37182979943,0.6773017187975152,-10.926318901043704,-0.4909796349098674,-2.324080977232369,6.0162250167774625,4.698579447061075,0.5108993926969654,1.2924980013966145,-5.515194677881191,3.300075024785939,1.730857767743827,-3.048498094989415,5.307383361528138,-4.203677576884164,-3.094811736758877,3.0925505604565613,3.5706415190267142,1.5869730922995622,-9.688575414449987,5.113105128942413,-0.6070065791712724,-4.056518347697324,0.36928426583606233,0.008300245452097156,0.07901593482574237,0.030097839776710916,0.10967552822469584,0.005911670861766028,0.0008007100272980808,0.0002545685476691382,0.001554916293660233,0.0010386275439408814,0.023715163381207997,0.06987022298906945,0.020439941927068807,0.0010241262333046596,0.012359247741337643,0.0037273931483599457,0.010851729126736865,0.002382228682339827,0.0005710375087221081,0.01289093257208892,0.04948972156376604,0.02399167029667266,0.015210195907775403,0.04985111235692196,0.0,0.0021724772135700322,-0.0004312758238083833,0.0006093321459377591,-0.0012581616789798505,0.0,-0.03164050489320402,-0.03473295335550445,-0.0012043142716071005,0.0022305851096977845,0.0,-0.005863088294170723,0.004632940796061709,-0.00033492675775661487,0.0013888390979772062,0.16664794520765067,0.006122199011416738,0.02598688926546742,0.0,0.0,-0.0011837883483841113,-0.0011133182986917845,-0.000495781982526754,0.0,0.0,0.011724201880210892,0.005137785380538647,-0.002803364467591802,0.0,0.0,-0.0028432916304789377,-0.0006600328274192064,-0.005059915731754531,-11.019923327350762,2.404081905749623,8.266805465893341,1.3903531794686916,2.159679902910928,0.9928366090364202,-0.213284937482497,1.1627192903176475,3.3542773106576558,6.638961467728473,-2.8158321304494707,1.704189641447551,1.8407793303520177,5.4909734506334065,5.105035261453743,-3.686046732515556,-0.4703074035460697,-0.8877756980822185,8.581852975478638,2.669400353684167,1.976415702733398,-0.6118592189424339,-2.0381155440204335,-3.0656658814371016,-0.9515966806760622,3.7657506855501532,6.125314825340482,2.360159753878956,6.390525237337196,6.795975811998891,-0.0872506413526073,1.7479439166789847,1.757491063448682,-2.88617922547707,1.678337728714235,5.758398220465268,6.532541540438581,-1.928017178253001,3.9811864397058248,10.160916804289627,1.699768807579182,-0.6238891276490626,-1.827962360979514,-2.6982039804708604,-1.07528056256628,3.752723951620252,9.104647142001141,2.439566979622955,6.451336947358431,6.753815795768967,-0.16970476944371699,1.6700252650021028,1.7302124434453243,-2.9070907159638724,1.9777342750152593,5.8005734032619864,6.627297382542931,-1.8972474103260257,4.203515455590935,11.641422372310451
Block PF,block,32000,400,5,20,2,2019-01-24T09:06:14.458,8,-0.1261639385341704,29.112212214,0,,2.380404830513908e7,2.3804069296953004e7,0.01879222761830396,-21.010606153548075,10.894396647275357,1.3295059495055828,-2.3371077305092083,-11.304282959843633,0.24918083913528433,0.5500363282792702,3.8790354446368487,0.9636470217030517,0.21394862392736558,1.735341849338531,3.639440977043371,1.9232003324044584,1.0514826541845992,-1.4312108836341277,-8.722104288523948,5.726789770019425,3.043933651122001,7.901894025316787,-5.227475101676939,-4.119111637013022,1.9899287414138135e-6,1.581861455734431e-5,4.206293749916356e-6,2.459755679489025e-5,0.00017386827747938453,0.0026705790341497162,2.1061480182316154e-5,0.002101644283653535,0.0036848840330066038,0.0009242112287172991,0.0004253171771236296,0.0017090547579238743,0.003015513148715963,0.0023106654519584767,0.001988441372418837,2.6659301553827327e-6,8.193040781163937e-6,2.4847371335317275e-6,3.787944837451933e-5,1.8595444326567628e-6,-5.477485362452281e-6,-7.072705270416428e-6,8.669342224771275e-6,-5.731343527182979e-5,0.0,-9.951535069728702e-5,0.0001826534797080867,0.002758042516475553,0.0018127472661284873,0.0,0.000821676822567278,0.002265839525176955,0.002430315435187711,-0.001662919922409209,0.0,4.0357483857730275e-6,4.244306337558547e-6,5.459381697575718e-6,6.181313026290871e-6,2.1879023294545117e-6,-1.937273351860989e-5,-1.3839298508033776e-5,0.0,0.0,-0.0011010745545616879,0.00024034093410232028,0.0013252772115440233,0.0,0.0,0.0011076002647780279,0.0018735990305476932,-0.0023520490754361414,0.0,0.0,1.6700344514817564e-6,4.455170421278697e-6,1.6369845327929418e-6,1.2660459488402642,-1.3381641937407018,0.28945418554561475,8.477283635385719,2.2915595609054282,-0.2747976343485795,5.335245352567273,1.96469041612848,-3.009752935269504,1.6524801039472792,8.867502444441042,7.448179453594081,0.5471792552937014,1.373036507956866,5.918826449534982,9.765713906418373,7.696510765298374,6.082472386438837,3.299535923953048,0.5352708099352873,-11.166786161811066,2.423532112162402,7.237387014576606,4.856773422667683,0.5736713929331276,1.2011445329692632,-1.3073156166908926,0.813931470041076,2.962762837472091,6.612345689045191,-0.8180167871851607,-2.07629207353153,1.8979474210996046,5.495452332215921,8.550363889463709,-4.769627367622046,-0.794420486922974,-0.6933726207711293,8.634121245526227,-0.1261639385341704,-11.573066608797527,2.461849043585809,7.71064183946543,3.2726865935729923,0.769268631871266,1.24632203041763,-2.3004064602945635,0.8806276527592865,3.2081444517785784,6.643622890585094,-1.5165741312805627,-1.4792411655801114,1.755649034805974,5.482444211418811,9.012039774291054,-5.162054303446216,-0.8217827350272253,-0.7355413800904053,9.093309465117295,2.123343909823382
Block PF,block,32000,400,5,20,2,2019-01-24T09:06:14.458,9,1.2153580643177215,29.85703867,0,,1.9674749010435156e12,1.967474901065207e12,0.5272033194795257,-22.218395180195063,-0.8126347340158395,0.09891987469631913,0.8515599238541971,-1.571531288449124,2.7828531856971566,7.928406819388744,1.7009154956796824,-4.442326629939094,7.3162413170553595,2.5191544796111573,-2.68498450436232,-1.824562483275538,-1.2129723307015117,-2.9657224750115656,-4.402549029130056,-3.7147319293409735,-7.769367174793515,-7.31836651348446,-4.366025590723867,5.443698484943948,0.05081558968233366,0.10330462013519455,0.0003552862358685528,0.0007558078415460721,0.004023166915785659,4.9710239311858724e-5,0.0013110945034885025,0.00013698962742544405,0.00037243884051041095,8.35132916668185e-5,0.2261582751881061,0.01208805022263049,1.6333636064447252,0.022660851886613213,2.6418549920261574e-8,6.844519196971653e-7,5.7314328887375876e-6,5.586370238021569e-6,2.23553825700138e-5,1.5564705460831372e-5,-0.07238102192949918,-0.005918761948395121,0.00047993888608419973,0.0001290612701688753,0.0,-0.00013015444769932062,-0.0003548349326768833,0.0002217895222295698,0.0001713145382761108,0.0,-0.05228318884212802,0.1405091902439963,0.19238462822603922,-1.3018476110581568e-5,0.0,1.978275627199995e-6,-5.654582452413677e-6,1.1164255029566797e-5,-1.8648067856881164e-5,0.004160855634803459,-0.00866054598342261,0.0005179990929082336,0.0,0.0,1.4677347264781408e-5,-0.0006273665638887653,9.991688381306967e-5,0.0,0.0,-0.6077806686125115,0.01655048773032202,-0.0001110033525190851,0.0,0.0,-1.9482335410278062e-6,-1.1319071797152162e-5,-9.322835356053873e-6,10.779226229127064,0.44154904006317724,-2.747336544955005,-1.7124231792556999,0.6774038881782941,1.8442846785812383,7.973353450309286,3.913952079063999,0.37191778298100847,4.855286976945956,5.894554783354782,-2.0431037522288604,3.8263631000101697,3.2570874959545812,3.8813453543174092,-2.4175011413020258,-2.0086401323393117,2.1841774439595754,-0.5924509932413701,1.0918810197484234,0.4699185895451219,-1.4902754120032613,-0.8013152778635657,4.5787474631761205,3.1040925367533703,-0.1314800518573671,2.9448468672129335,1.1148759744269552,-3.5621399156594356,1.7907919621001496,8.380914593864132,6.388959599635058,0.7341625142747839,1.245928743898344,4.989235908072667,9.346977054726768,7.300350634138037,5.632503671119606,3.6332051905273115,1.2153580643177215,0.15827508351615838,-1.4808430012091995,-0.26786651452343796,6.723983565068719,3.080728268068773,-0.20539492643781665,4.8194219362573465,1.2959012821004707,-3.7807949187441854,1.7815913930579894,8.983618924509628,7.065630765201276,0.5770227528598657,1.2766633549112671,5.8327947411731,9.467974500598613,7.530303195118512,5.7211355311621634,3.993446961533,2.678573512896061
Block PF,block,32000,400,5,20,2,2019-01-24T09:06:14.458,10,1.256903075379034,43.655453849,0,,2.7340934688931885e12,2.7340934689147905e12,1.4258228106421669,-23.027553467218166,-10.11855344251963,2.251058766031603,7.701499424190576,-5.059803953773496,3.1212117345124386,-1.4280960619257053,-4.558052530987354,1.3026964349226526,-6.028473502669794,-7.453216199506123,-5.461531220679936,4.718238048433531,3.0436066486537765,-1.995414947991844,-9.163116307396198,3.1724459890098986,2.8997740926266733,2.7406271513535048,4.455804398954988,-4.999942627563453,0.039445013401163374,0.062141884256928,0.03969494049135766,0.04197401953425657,0.2781436645383997,2.8540939321858783e-6,1.7593420632161273e-6,9.961431418922049e-6,3.2920845270812176e-5,2.9625539807695463e-5,9.903936009253702e-13,6.775357149021656e-9,4.774626969889218e-9,3.5255972999947915e-9,9.272468188674405e-10,0.04356184235079509,0.0312699606360667,0.0035644726406001653,0.0006668751879695792,0.004469561271353791,0.04802100077398651,-0.047378453378934156,-0.020113032712920885,0.10453697705549007,0.0,-1.0100564078449656e-6,-2.695229000769927e-6,1.7623817140459393e-5,-2.5950067841134214e-5,0.0,7.6182100681177e-11,-5.687331269487089e-9,-4.102805683443714e-9,-1.807826873562541e-9,0.0,0.03637131844302756,-0.010013073179039276,-0.0013082125080229122,0.0009384637450354739,-0.033816368611417014,0.01307866558414344,-0.07155331295765889,0.0,0.0,1.545009996858828e-6,-4.107931013576229e-6,-1.5151791348899132e-5,0.0,0.0,-6.375053983529078e-11,4.886931899097898e-9,2.1037926495578867e-9,0.0,0.0,-0.011890541535497526,0.003021153097650267,-0.001209093694825195,10.779605283287617,0.4421685719086609,-2.7469396006705047,-1.7128131618133602,0.6781670032567997,1.8435940010398613,7.9738069244066265,3.915512304960091,0.3729186624404168,4.855543407817137,5.895841198362804,-2.0425948998391203,3.8252599330562824,3.2571978683818763,3.8810247755274743,-2.4173565409282594,-2.0084274803778834,2.185900963003681,-0.5923796750958316,1.091015487765855,11.498420181728585,0.605811178620705,-2.637091314130218,1.726642814678126,0.056063375080960376,2.3615505291804744,8.144653175740455,4.511456466444215,0.6828413085644294,5.400651769205863,5.569573923180886,-1.2106274281409888,4.638687464301191,3.21051916055295,4.25989899501759,-1.647154355646669,-0.06514007473558792,2.5994439848811064,-0.8168357017967758,1.256903075379034,11.655814151517287,0.5451563287247877,-2.441844026435119,2.4378985069767762,0.13397810852672265,2.3809668207717567,8.749709966346593,4.600483721617221,0.7039032238649786,5.424655832347057,5.269219382161409,-1.585578055405623,5.013249772041319,3.22441019156047,2.997865463403117,-1.7186856840735563,-0.09094311206172456,2.631439097255695,-0.6647116420110365,2.501133714437887
Block PF,block,32000,400,5,20,3,2019-01-24T09:06:14.458,1,2.9586795458099164,37.595511615,0,,17.587382012971492,13.017855788240585,6.435037528006734,-1.8655113032758266,-0.9195408181233478,0.020132692182434297,-1.9507137937810408,-1.5547425779701585,-0.0319249107311137,0.3257376177313853,-2.381722413226182,-1.387384077506736,-0.268217466121893,-0.0893926020558351,-1.7903895235564917,-2.323857945495609,-0.714681254376323,-0.0342325733311849,-3.011638849103514,0.03883050403084365,-0.7806693164292984,-0.27992917524996486,-0.988948029043466,-5.164114882186898,0.5235128410647178,0.12676993022347932,0.43074430573453987,4.026248575070578,0.9711613131608526,0.01452468171196884,1.4740651334250205,0.2224702484049865,0.13854508762245338,0.028112830149077398,0.6916472567383156,2.942568576018984,0.3248205635858176,0.06035568444771343,1.4772574170638029,0.2932417326261498,0.27245544426200974,0.08425041512649456,0.7144370396394998,0.28282264908936366,-0.07142444030887861,-0.019664177543255362,-0.5412776046711186,0.36954191071686326,0.0,-0.033336625022339916,0.44322931367685064,-0.07385614932199581,0.041048834139094395,0.0,0.18505929798378892,0.20796706772921164,-0.040104928889200635,0.04727339267397891,0.0,-0.20017642982929623,0.14232904502332988,0.21804750487950822,0.345258639800648,-0.05338539081181097,0.29578290324087236,-0.04509232593360089,0.0,0.0,0.017258854016034414,-0.20007053506325445,0.01748710547002579,0.0,0.0,0.059150345791517116,-0.24109470935099442,-0.30257515680636854,0.0,0.0,-0.1334441936677064,0.4094150306681166,0.09649974409696041,-6.123903957477955,0.07978159157269923,2.5693096798380863,9.524554685469944,4.233239353006511,2.865232694374587,4.856395592676935,0.286345656310784,0.5945852177940523,1.9439455758825173,0.5771129955773229,0.6287646342412035,6.559879940100336,5.043216772179855,-0.6651174003974771,5.36265438135062,1.464361755676988,2.4475412619097536,6.603584186876526,8.547783185992921,-1.6957361353854132,5.744808712747941,-0.8909959205651816,2.3509639724007023,7.613949829354752,4.032262204436568,2.988687054009471,-6.287517620196423,6.154256354804647,2.9095072779576467,-7.372820739839929,-1.9787943170825422,-0.6775922823957661,-0.49863797186694114,-1.4512891851847183,-2.844381687889827,-7.379866549113977,8.995325689910397,-4.742642691304432,2.9586795458099164,-2.0835655808008307,5.72225679987542,-1.878884356183535,-0.15971870653231912,7.571055365949724,3.9925848264809347,0.7614368557914586,-6.859018325004278,6.0804266089968335,2.858602350737224,-9.080911933155477,-6.413814013563674,-1.6417692026619628,-0.5836243515856114,-5.651862156377925,-3.2781569554054175,-7.995061211078534,9.0052789468095,-6.158491879227146,0.7180926772809906
