model,mod,M,MEquiv,version,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,d01,d02,d03,d04,d05,v0101,v0202,v0303,v0404,v0505,v0102,v0203,v0304,v0405,v0103,v0204,v0305,t01,t02,t03,t04,t05,o01,o02,o03,o04,o05
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,8,9.224285734773355,86.965967272,0,,414.1492103344631,419.6840404343259,0.16628603959965718,-5.701116139462459,0.6907895628576171,0.8763536931736278,0.2769663277098271,-0.5578231716104742,-0.51996061937907,0.33934365052862964,0.2836233841191536,0.21537975320515623,0.18434716074040242,0.26245797639731006,0.12666246972206313,0.1431325829844499,0.06920228426910388,0.017076911690937537,-0.12840333123779996,-0.12179502207345326,-0.20248632619562426,5.931460493357092,4.817795272003037,7.173621357030733,10.257510372281125,9.911907034179315,7.456105511407756,5.493635708911125,7.515493261790113,9.124855329054023,9.05435906178566
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,9,7.574904047323717,86.045539304,0,,589.5118309172914,595.5316250478842,0.01321573009020178,-6.033009860683053,1.0994909340019907,0.8234890480705044,0.21926980526385442,-0.7435704952719355,-0.1442734596685078,0.34255522081268047,0.2199789837265316,0.18507731895524424,0.1731048435415149,0.34013382906260387,0.16244847606482063,0.12657111666297383,0.010061650575325341,0.009527551436485506,-0.058585382908651576,-0.13692407625891753,-0.2273115808528938,3.1507820727124347,4.623238846056309,8.679557335776115,11.885644386479276,8.04251023915629,4.381637889976655,5.387883058035678,8.809512133959016,11.782551331952252,7.477305164985486
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,10,2.384868002218984,87.141088275,0,,561.4076271207153,567.437712589843,0.1560381822232907,-6.186123651350974,0.5739015585332237,0.4673332973900699,0.17805674903877922,-0.5053155965706324,0.046836954977766965,0.2605836229353336,0.1860927914060607,0.14578446880136647,0.21900834767179625,0.44896278878785445,0.19622809801939622,0.09066301862026453,-0.07889719958068347,0.05508360471400802,0.024419427380438244,-0.178840067500677,-0.20169409873589228,1.2061989996356013,5.108340880784158,11.05273725427224,12.215327003092343,3.4246644318963435,1.3813646556038932,5.030923317175956,10.046490729977194,11.569819184369306,2.2049506880318255
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,11,-2.1985866084057584,92.073407235,0,,404.8512063571466,410.87731163538996,0.0950546887461611,-6.121159966989513,0.1095031976283447,0.12251897820282398,-0.08372422022529946,0.048895708259539816,0.3607552632080788,0.09584191984000269,0.2191665552925627,0.07634425578014152,0.3637402859562696,0.40682522590826853,0.14243938207850998,0.059822724757807595,-0.10458026592467685,0.08095396313551456,0.029519578465893245,-0.1979423935799554,-0.08133152358301353,1.2913700111104056,5.885779661741175,13.533889310580113,9.012167670700522,-2.359927657543535,1.702584072900486,5.303208128724409,13.145015912904498,9.500542472359212,-2.1959786260901533
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,12,-3.9660227794630094,88.320843215,0,,683.1728955287081,689.1769449738129,0.32841391478921644,-6.332463359893925,0.017390436350471106,0.3069566673537363,-0.05848941903698979,-0.5388520001110481,0.30713018318803176,0.03315556701887975,0.1921322964656738,0.033313926531058996,0.469875060462476,0.2637243364078436,0.0481791694094997,-0.0018719645258755747,-0.0032972234721901274,-0.033810379247465376,-0.006681097020609452,-0.1170255147477961,-0.03328624116468499,1.3231346039642038,7.314087645150133,14.555886214372306,1.485666197891494,-5.34310045459475,0.72888723807222,5.899677510706933,14.70499301135918,-0.18770342318691413,-3.8167787218032863
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,13,-1.382848218836013,88.12303653,0,,1837.998032640988,1844.5920277594082,0.231863531661895,-6.825858650082103,0.4821820817252369,0.8538298247333147,-0.4463067089985895,-0.06863042588347223,0.8352886651297418,0.09172866526312079,0.21871826999991179,0.08536413039717791,0.2274590228940291,0.21537053755750216,0.12858676242869074,-0.07471246927920625,0.050154979091144865,-0.1279612586842645,-0.04078788440072992,0.01649897394882501,-0.11720981415690311,-0.6101746105474418,7.781416481064745,13.052063739572308,-6.651193622862288,-2.9018301481613165,0.34145029104606595,9.492828961643948,12.895081689618126,-5.658548955654773,-1.3884842355417177
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,14,2.953171409288319,89.455626782,0,,141.60896837230814,147.59859284871442,0.03121464785671957,-6.02083912426301,0.6594678517877384,0.872696013948417,-0.7853569964925882,-0.01828425499057218,0.09776774118754217,0.1306207038326569,0.2309265869272513,0.20358186011392207,0.04359463792980774,0.1289930925348546,0.1430697669256786,-0.16983353409866078,0.01832210009562078,-0.05769759091170969,-0.157395005837325,-0.0066567491004877926,-0.05800026814802488,-0.19891684895870332,7.317186284857108,9.858673334052547,-10.338325583412598,2.9520732794662123,-0.3048818200912029,8.122677714573976,9.265084320030718,-11.024075722180589,2.9323419799231702
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,15,5.105466350230149,83.235946606,0,,137.9874718657995,143.76140865437293,0.021028674013761583,-5.7949654625871965,0.5156890583338409,0.9049227028863829,-1.6881348915087777,-0.24957563299082608,-0.950064556493146,0.14114388086642096,0.1161384472884539,0.38264494027439677,0.028242021911620535,0.13657253467276606,0.014118344079881384,-0.1596767958920167,0.04377419689225576,0.015280316236362253,-0.15158186101417565,-0.032771175094269855,0.17569189294026466,4.549754769996909,7.452962575043976,5.293571154855513,-10.423946107925264,6.24553033897064,4.660864523364119,8.812077862842514,3.580134301913403,-9.818732887420822,5.032031146839247
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,16,4.498059987950912,80.51563117,0,,181.41773901315764,187.31887500613706,0.09129007112928388,-5.992426064108713,-0.25868774659407556,0.2865576280987625,-0.6706903105204638,-0.08011740957432245,-0.5919085462766729,0.11932871956336688,0.07261742841618742,0.33973500640610843,0.02489329240905552,0.23772043185244077,-0.07776808441272884,-0.06970063304321664,0.037154827808864914,0.025172244504675693,0.02436028296072411,-0.0222886592589445,0.2818524249333366,9.453008693146657,6.314698884421685,-0.49836311618365764,-9.676817690260364,4.086759904428969,9.586670869148742,7.300894680025566,-0.026634224507202486,-10.44077850496983,4.741071116111806
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,17,-0.7585618584149305,81.539127146,0,,174.72325133039163,181.1060864356701,0.1031700723366219,-6.486005177615095,-0.056020077385920075,0.06236321452490312,0.06973374813570743,0.03443355194230513,0.14392123862602446,0.16702962076110914,0.059954562460853615,0.23101040429874536,0.02841749546397056,0.24587159245292078,-0.08460573756072554,-0.0717754897393286,-0.0404007698273316,-0.040482914537058316,0.16215789763205907,0.008634562321119312,0.2155359331882932,10.495057985152075,4.1934138596639015,-5.06085630870977,-8.211466871527529,-1.552261237691999,10.335050571170799,3.5627882796657353,-3.935649959568889,-7.573254622029938,-0.6445409828454509
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,18,-6.230972157925127,81.698209738,0,,729.3039900139689,737.5199093754528,0.007815000794274468,-8.223734362278156,-0.08963921132749775,0.04083300019471814,-0.052481986648786894,0.0855243612131531,0.10367439293911662,0.16525408752140255,0.018910652683955212,0.13989153047126066,0.13146300286153748,0.1044214202646579,-0.049832213439948536,-0.047692928359659555,-0.11724635730402674,-0.05735743618202963,0.14284513196772344,0.035028644646558124,0.05796749747745278,8.352558007301306,3.321244231854539,-7.360998212864913,-4.984919215113153,-6.38228219470419,7.290836211570275,1.734805144122941,-7.226645796575941,-4.869888000365767,-6.346854071565519
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,19,-7.6913014283028085,80.751216874,0,,176.0632336487845,183.54655324644548,0.017761366146692752,-7.5010809638076665,-0.0011740751285609363,-0.006221947583235465,-0.0019741204909990984,0.006873143981564328,0.08998218132099112,0.05961016406797994,0.005569562374082247,0.06410908549200979,0.22184870004722237,0.08478600256787995,-0.006927865933007201,-0.004921396349685371,-0.10082250620232354,0.050678157679438264,0.05356596949703547,0.010825900701066147,-0.03222902912734477,6.180938656608147,3.362282281357815,-8.220470805267336,-0.24124594320532097,-7.732057917555578,6.382640481029796,5.6909852335667335,-7.847844008839652,-0.22344724508589037,-7.696947847382053
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,20,-7.360946343763115,80.408222466,0,,115.65941636927526,122.59836780806756,0.15906228249919718,-7.098013721291489,-0.03295470728806116,0.07233304257672879,0.014126908798244742,-0.043539701149454935,-0.13825428212531943,0.014024968679157274,0.02895364546408449,0.02139567115247933,0.15165412988935192,0.18301369586184718,-0.0035687133535938637,0.01345310573078393,-0.034554393631265085,0.10513807409636326,0.004150245009255395,-0.011103299353991297,-0.040380914754575274,5.7916480275200914,3.2294573307208148,-8.050044571547208,4.282998814139523,-5.567283438505726,3.9120997123064902,3.067393195638641,-9.089162668934902,5.251712037006161,-7.5759572082456135
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,21,-0.5672597408403648,81.362935923,0,,106.07347875353722,113.08203612156075,0.013722906972761689,-7.022280274996286,-0.022891536639516374,-0.014301710279663649,-0.018998959794423342,0.021217912520078208,0.05608697577424726,0.013442910314014235,0.07721423680249287,0.013481156766923241,0.07541113717120759,0.23651789675088727,0.0005983477697792948,0.02182965860730608,0.0023919172147295305,0.04356567177263991,0.0011759397744087693,0.018009730058346076,-0.027644879805912934,6.330384146271488,2.2083161920016394,-7.317942915485838,6.871088194867495,-1.0445753490344298,7.411953181594211,2.0242538193907533,-7.760367468559326,6.307622284446953,-0.3997090655013633
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,22,3.751272896520445,82.819026321,0,,116.4079748912637,123.31121217365647,0.06798401034537047,-6.97122129273813,0.029434205782872702,0.18600850209611297,0.025793189368183533,0.1641222277071943,-0.1083027073951528,0.03213598092621789,0.12172457554273461,0.014805728275055354,0.09393263243061359,0.17232689616326602,0.031057678217840824,0.03057790521037596,0.02358636711175439,-0.017634091144749744,0.005063969426222562,0.08417710782757967,-0.014574019601569942,5.953023486592429,-0.06662458870419252,-6.526830128034082,6.870246740569661,3.9634178199084746,6.806529592683772,0.29125234621147367,-7.831987581278121,8.517387182855188,3.6651660306144795
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,23,7.936196907526342,91.612348609,0,,153.6844414473167,160.25660704564484,0.3269571902734567,-6.8991227886016055,0.16832031240672451,0.5560316540193133,0.13482150277168792,0.7307482571853896,-0.024460409101708436,0.0785162573285884,0.10330914976572252,0.01504133443458418,0.15858506854623888,0.09328013071498235,0.031041265924629528,0.030529888841711077,0.036257100439161444,-0.0024058525986169654,0.008059636780800655,0.12147399037006701,-0.002238840954866513,3.949255394435443,-2.6453480632469653,-5.875543056817323,4.759736793698508,7.480799129077052,4.559699391368869,-1.0176139524578356,-5.690459337049445,6.9173306338871345,7.867018860610616
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,24,8.219391093474345,89.645207546,0,,165.07813387232864,171.78705769285642,0.15325338679207817,-6.862177207319859,-0.013629895328736596,0.21338175021204853,-0.004029490728723495,0.3817920111671358,0.15703512467606018,0.08294399983006889,0.07559512088189237,0.008626691218295315,0.1831504852489983,0.06995288615422743,-0.03640970270227976,0.002272203836530509,0.017864017964355938,0.04378518253278423,0.012629650489533878,0.08615399337153731,-0.005695627004643846,1.4242655946198701,-3.948373143419879,-5.298082015642743,1.7176293479939895,8.885558793537538,0.5831753507836271,-4.397595937053797,-5.997672618534034,0.984929657491118,7.997043086217239
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,25,8.2183603728077,96.536476621,0,,160.8003555385878,167.5334435241936,0.14507393482214595,-6.878161920427915,0.05993751496481265,-0.07251105216404552,0.0006312623470261514,0.024371429422528346,-0.03652476696658624,0.04321943621464034,0.1204221756366467,0.014368726903654549,0.1502916833304592,0.07949330260633,-0.0637411521921159,-0.03284663917200082,-0.010291768937555946,0.0574725483489208,0.01880760427510713,0.049066759966033956,-0.026323341800297627,-0.11292691920714641,-3.751231917570943,-4.598418142558867,-1.1178230100006306,8.947859070384151,1.2751064885653747,-3.808556371757422,-3.6069667641840235,-2.1111872454821605,8.225292811548051
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,26,6.599744112980139,92.120077985,0,,169.44790685426244,176.3150004935825,0.13131504318782544,-6.998408682507849,0.006647863767220985,-0.06289600813992458,0.00047873567872569467,0.07997560679343474,-0.02104977293389787,0.023262384434609065,0.154277815468943,0.030404308722944997,0.10134498937686157,0.08013893541312693,-0.03127665095625786,-0.06077881874205446,-0.022202759446499857,0.04718512330311113,0.016825670625190792,0.03243405177241754,-0.044104334675639435,-0.24083702353955083,-3.0015836319525584,-3.6752403599016756,-3.1483836321284326,8.497243463128342,-0.6573881185193979,-2.2293050540378805,-4.302389175191556,-2.1376600027002297,6.4837401425802055
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,27,9.222283707922728,92.080745019,0,,215.28728044375623,222.44196421132872,0.04748067833910345,-7.2021644459115866,-0.07046606033714009,0.24475519505308352,-0.18946532727379362,0.15834861811205148,0.20347140695563048,0.04443894979874459,0.13589989181586046,0.051009553493456775,0.06383921662397979,0.06800072100896198,0.011065626869626345,-0.07817913375678044,-0.019000169029223184,0.03282434023115959,0.0002610859042971644,0.02326334753051329,-0.052175097033824454,0.5761986816251753,-2.5165959025197067,-2.5931541523621107,-4.296093396989248,7.872773310120552,1.135154369448181,-1.827164240314762,-3.1313297130115783,-3.543292794264076,9.559478353324934
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,28,7.720901960333244,96.498940064,0,,307.30158661153564,314.67456235872714,0.06105781989713188,-7.434033567088648,-0.11392015731125138,0.14278563149816215,-0.17099885764371492,0.11392704606069426,0.1487571559222438,0.08136120473566012,0.08183187617183572,0.08517269177571513,0.042931540091826675,0.047969907038209164,0.022519343752849374,-0.08084542454072885,0.0011097344617178049,0.016532184013630817,-0.02289681019348561,0.0018763928094477948,-0.04904467000460211,1.697040477546541,-2.5157162250375067,-1.390796743502846,-4.688178893031747,7.182978384047581,1.1988682696892061,-2.6162506642269046,-0.8227480556442337,-3.7281096142457595,7.652583553628916
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,29,6.493157612827718,90.048765834,0,,530.5582874487521,538.3501986022759,0.02029545064469781,-7.8122066041683675,-0.10096128667684212,0.1017719838663167,-0.1635704009227323,0.0456051794190282,0.1089864236419853,0.10799546352544022,0.03764926576841349,0.10408877107966599,0.048457805139117294,0.0410615570119971,0.00441022116601113,-0.058959935559762325,0.029404009435741923,0.017618369478328195,-0.03279220977105254,-0.006253195556568965,-0.02984761959212742,2.665216233477366,-2.8097511614732897,-0.052779704775826004,-4.420665141010822,6.559571080420769,2.7451882655961923,-1.7266341758217525,0.7506200239102853,-3.9553387937256677,6.396367686944482
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,30,5.9966148376894335,87.468737092,0,,1058.976517282031,1066.945693053431,0.3156851586002461,-8.284860930000047,-0.34406096903205396,0.03858086928322901,0.047937581824945674,0.24373336359336983,0.1600071991159382,0.12690542018899822,0.01726401059936911,0.09741259467688226,0.08317663157534519,0.047795694583503114,-0.012313464618919268,-0.03526858680783032,0.0540283981427167,0.031008614711776492,-0.02257681425596282,-0.005247980233368732,-0.015273260334840697,3.2603297519742904,-3.111191405223925,1.3573960027919225,-3.5284385506654523,6.161818664702398,2.6145668307185823,-3.625554260657249,1.9522989443017293,-0.9974922320243675,5.968491363719433
Bootstrap PF,boot,9765625,3125,2.1,5,2,2019-01-31T19:11:37.159,31,5.311834591823924,85.327567207,0,,1387.1754884714082,1395.3417607339748,0.37091998115344194,-8.53719224371999,-0.7084063913822645,0.13766144817090398,-0.05673886041573528,0.4855524761062673,0.355459780003442,0.1523736408635,0.011525037679867178,0.07496135561039359,0.12161892966729161,0.04916850853627709,-0.025687597403051002,-0.0218571012518432,0.05328949852337002,0.03553089017276193,-0.0007289557745443835,0.004238263347235867,-0.020371159640973767,3.3943895859339843,-3.2390629625715404,2.651009747633433,-2.058194483204533,6.0543042625597385,1.0378342487677648,-4.090061882848628,1.2869059706859232,-0.5358956528467811,5.226071991829259
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,1,4.7006569458621,96.166518566,0,,19.548665939331894,24.234144520775555,0.053465854317259746,-4.73894443576092,0.01555167649921696,0.19881760738625776,0.05405764495985643,-0.029883073390986503,0.04955812729422959,0.10090640308447531,0.1007459094354061,0.10261386873517611,0.10185891606796463,0.1012202915938488,0.026795042396821355,0.026320990644347484,0.02735319894195447,0.026413858663249985,-0.03851886565964352,-0.03771567579998018,-0.03796102964008511,7.9351218780374815,7.906680484080733,8.117362901343784,7.918627521537166,7.592277595009691,9.074067406645641,7.008514794860645,9.106920053218564,7.611958098016234,4.334063273180112
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,2,8.96053880452916,90.860547933,0,,38.59557369575833,43.252158765084594,0.16404506639576621,-4.820630135722028,0.2532457378134563,0.2653585637885687,-0.08415915891884929,-0.15126257234165763,0.15893047796266657,0.13519621029310913,0.14309308974922225,0.1418717251345679,0.1430020529525006,0.13840707883113504,0.04577137722262712,0.04423256070799964,0.046154790455947,0.05342376378570397,-0.08243777948109242,-0.08620147645868396,-0.0777581607458707,7.999332802305233,8.117137233646842,8.068314320091334,7.74917853773725,7.55594725681409,7.652921234736041,10.108352946847068,7.697298173318034,7.547128537457454,9.40393648616326
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,3,8.037781687370055,94.243601521,0,,85.19896834197102,90.01219407182448,0.1523198862877584,-4.965545616141212,-0.04578753669752089,-0.06406252225413844,0.0022061856083661624,0.1122224916054888,0.16621187178702623,0.18151152531503092,0.1937949661907694,0.19304090083139114,0.19667402087776362,0.19003519627567805,0.06143298250971878,0.0626887095213428,0.06472633317826712,0.0760456601066869,-0.12874510600360947,-0.1345397149847182,-0.12323527025454707,8.208322471256215,8.278034361470231,7.884254935532112,7.514957517246069,7.612593642176302,6.46015524203162,7.3564422925435995,8.265450351851058,6.434377643335924,7.910084432663137
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,4,8.698749121682198,91.063781165,0,,180.38086599887822,185.58354025714857,0.02941054317429791,-5.232084801444642,0.005054171067198965,-0.13732072953182062,-0.045663330016644466,0.1385562295839744,0.2289896560417759,0.2082501890460751,0.23187677538922286,0.23543960611578915,0.21782502263020598,0.21512583641111596,0.05928828331746378,0.08129771129659098,0.08268271782467687,0.0862720793355305,-0.1638911326661476,-0.15361970179244272,-0.1466525803708714,8.530705290210587,8.265257600683512,7.506183680955576,7.319856086744636,7.862802551387643,9.207547643504139,7.278101250034205,8.772898889979318,6.43047356726304,8.815225625788973
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,5,10.701160368915799,93.378176629,0,,304.1687717759265,309.58756853656325,0.043766769720399445,-5.462563530357138,0.23077103053235604,-0.946922577368257,-0.7276755809244255,0.30429111468721803,0.9787244366080294,0.24332643112785146,0.29658490656757003,0.240695335067108,0.22024716986796705,0.21307833261632952,0.0759864955820333,0.10541047633734273,0.10937341300984645,0.08559304008076307,-0.17334619450353692,-0.14895594735366136,-0.1313309885720632,8.828636715255447,7.898469431353639,6.981738887438552,7.338665637928295,8.37890514210537,8.123883452837457,7.236536701120878,5.205074643701282,6.9975908470549975,10.896016503269173
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,6,8.373496668835017,91.077733137,0,,419.9568794501818,425.3711337831907,0.18069223042798138,-5.5949465634368885,-0.7541055987559879,-1.1959315711071277,-0.14226986878062586,0.7961617495146021,0.6871703156295723,0.3099499505182105,0.32014315783605846,0.2585022745461054,0.22079399992697338,0.23480941605897448,0.09356202310861512,0.14552117206348555,0.11904568556078887,0.04610101648710844,-0.18071192802287456,-0.12411207547083998,-0.17478240736274323,8.793793481298158,7.044508769103447,6.532567780938948,7.764581376989653,9.135287537805809,7.397076682347881,4.347985889970985,6.771197243348442,6.722223123671964,8.022749647185975
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,7,10.770372902039838,92.339501568,0,,513.8911450035296,519.0306453142254,0.6776825156142781,-5.817182826310049,-0.3106122801642721,0.09535296177192709,0.3292665706114377,0.20855724723701563,-0.20664200877663497,0.2981768336668294,0.2967262721972608,0.22498508792793942,0.19058352291243638,0.2220447485358948,0.10308470836297838,0.1376814522088713,0.09202917120316173,0.034247519252060765,-0.1489252490213269,-0.1167019567884674,-0.1708939188557227,7.9512115023434715,5.833350110280338,6.5046191416478045,8.737611771241408,9.877873429949151,9.319773969175602,7.2446134459606,7.999673915099634,8.791769739317537,11.035460548299014
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,8,9.224285734773355,85.896275086,0,,415.6585314747856,421.20227715051556,0.16538395926634172,-5.709129634996311,0.6918020470232396,0.8790928951109018,0.27841457523552204,-0.5585926647746202,-0.5219486061782348,0.3391540885335681,0.28183061382389957,0.21381609855838818,0.18369773575167597,0.25986088900913473,0.12691218232676701,0.14154422646859305,0.06925082105510594,0.016490444211356373,-0.1280284019243713,-0.12132967264298179,-0.20063621653827918,5.931460493357092,4.817795272003037,7.173621357030733,10.257510372281125,9.911907034179315,7.456105511407756,5.493635708911125,7.515493261790113,9.124855329054023,9.05435906178566
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,9,7.574904047323717,97.419772708,0,,593.0566340979826,599.0806526165583,0.013689627511964434,-6.037708146087648,1.1045328824958567,0.8270803336100654,0.21966858318096527,-0.7465715260006505,-0.1440830382667988,0.342639038527277,0.21915603307027184,0.18381103243316765,0.17223713201576218,0.3383138566410803,0.16255517050281948,0.12564968840143256,0.010086419182556488,0.009100240424605504,-0.05832407024146954,-0.13638142093801012,-0.22568704130448,3.1507820727124347,4.623238846056309,8.679557335776115,11.885644386479276,8.04251023915629,4.381637889976655,5.387883058035678,8.809512133959016,11.782551331952252,7.477305164985486
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,10,2.384868002218984,96.913088023,0,,562.2887710374991,568.3176317237873,0.15659081219477705,-6.185451498482871,0.5755185658541222,0.4680507459041463,0.1769838844490561,-0.5073340672009294,0.047840820285898644,0.26157710386071537,0.18662840577550482,0.14553412715850425,0.2191057773298836,0.4490550202835765,0.1969665498394347,0.09064795344159521,-0.07891574233230544,0.054644157329143545,0.02450202421452159,-0.17913517299555498,-0.20127815789346415,1.2061989996356013,5.108340880784158,11.05273725427224,12.215327003092343,3.4246644318963435,1.3813646556038932,5.030923317175956,10.046490729977194,11.569819184369306,2.2049506880318255
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,11,-2.1985866084057584,91.92377152,0,,405.510821557392,411.53855407412897,0.09510757018686639,-6.122840086923861,0.10966579210739669,0.12222624243290081,-0.08498085747449835,0.0481541850854974,0.3613270957871133,0.09597525499373215,0.21960817949162273,0.07623410101938367,0.36317097943269705,0.40711237603423783,0.142687329666682,0.059913905064989746,-0.10451634990569687,0.08040255951538822,0.029572661700751606,-0.19794645875868694,-0.08097318833649948,1.2913700111104056,5.885779661741175,13.533889310580113,9.012167670700522,-2.359927657543535,1.702584072900486,5.303208128724409,13.145015912904498,9.500542472359212,-2.1959786260901533
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,12,-3.9660227794630094,93.418827365,0,,684.0693722753842,690.076801303324,0.3285153945656615,-6.335944422505477,0.017551584745925997,0.307105220495818,-0.05956706396071887,-0.5390173664136475,0.3083261227094294,0.033184517136038594,0.19222031368466408,0.0331086623259112,0.46974416823428083,0.26361145603430747,0.04824125970574355,-0.0018846988823346196,-0.0031467218201815935,-0.03399378412206518,-0.006617933313031678,-0.11703449835812549,-0.03309659624688873,1.3231346039642038,7.314087645150133,14.555886214372306,1.485666197891494,-5.34310045459475,0.72888723807222,5.899677510706933,14.70499301135918,-0.18770342318691413,-3.8167787218032863
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,13,-1.382848218836013,101.439488213,0,,1836.74653960656,1843.344729742772,0.23140018552520442,-6.82959032173729,0.48285733009499304,0.8546744406409781,-0.447159429253146,-0.06844277134509724,0.8363323251893156,0.09174263198132605,0.21863518711699703,0.08513778926426502,0.22689632384537026,0.2149516759930224,0.12862514746812578,-0.0746679143424018,0.05004812336852107,-0.12753842596350937,-0.040750947957684615,0.01678186687768825,-0.11698799848530626,-0.6101746105474418,7.781416481064745,13.052063739572308,-6.651193622862288,-2.9018301481613165,0.34145029104606595,9.492828961643948,12.895081689618126,-5.658548955654773,-1.3884842355417177
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,14,2.953171409288319,96.252767758,0,,141.4559339530286,147.4472934462905,0.03131255904453506,-6.022672052306422,0.6598954961400207,0.872889207389532,-0.7860667412591624,-0.018006690984387674,0.09784608497768765,0.13058394679263496,0.23106490826101891,0.20359214637209222,0.04341026616771685,0.1288467967508622,0.14308011797525313,-0.16992972638336062,0.018398111301464192,-0.05750837291316683,-0.1573959950183258,-0.006650334437221022,-0.057957646165069675,-0.19891684895870332,7.317186284857108,9.858673334052547,-10.338325583412598,2.9520732794662123,-0.3048818200912029,8.122677714573976,9.265084320030718,-11.024075722180589,2.9323419799231702
Bootstrap PF,boot,9765625,3125,2.1,5,3,2019-01-31T19:11:37.159,15,5.105466350230149,92.571619008,0,,138.10056695586138,143.87717595504114,0.020979505659390236,-5.797588504839169,0.5159584165046489,0.9049819119139233,-1.6886224328108144,-0.24959478084737263,-0.9502049089638289,0.14094150882102618,0.11628717910102017,0.3827866189869516,0.028103843248467045,0.1367677000342965,0.013890466881003092,-0.15979345138078294,0.043736850434973155,0.015457077628141046,-0.1513248333822522,-0.032783457649661105,0.1759646922537159,4.549754769996909,7.452962575043976,5.293571154855513,-10.423946107925264,6.24553033897064,4.660864523364119,8.812077862842514,3.580134301913403,-9.818732887420822,5.032031146839247
